id,keyword,location,text,target,cleaned_text,text_length,word_count
4174,disaster,,"Sputnik is delusional. They just ran a column saying that the U.S. somehow tricked Iranian air defense to shoot down PS752,…",0,sputnik is delusional they just ran a column saying that the us somehow tricked iranian air defense to shoot down ps,116,21
3261,debris,"Sherfield on Loddon, England","10mm overnight, course is very wet with the worst to come later 🙈. Greens swished of debris, pathways tidied up &amp; greens sprinklers edged.",0,mm overnight course is very wet with the worst to come later greens swished of debris pathways tidied up amp greens sprinklers edged,132,23
6600,hostage,"Esch-sur-Alzette, Luxembourg",New paper on buy-to-let gentrification: how England's urban super-diversity is hostage to the process of property w… https://t.co/U5Av9Z7Eua,0,new paper on buytolet gentrification how englands urban superdiversity is hostage to the process of property w,110,17
8907,screamed,Toronto,Everything about bleach screamed top 5 anime till it started gift wrapping ichigo everything,0,everything about bleach screamed top anime till it started gift wrapping ichigo everything,90,13
3518,demolition,European Union,"So, the Russian influence? Or the cost of Brexit so far? Or Jennifer Arcuri? Or Cambridge Analyt…",0,so the russian influence or the cost of brexit so far or jennifer arcuri or cambridge analyt,92,17
6926,inundated,Africa,Indonesia 🇮🇩 is facing its own climate disaster. 🌏 The sinking capital of Jakarta and the surrounding areas have been…,1,indonesia is facing its own climate disaster the sinking capital of jakarta and the surrounding areas have been,111,18
780,bioterror,U.S.A.,"US-Mexico Border: Portal For TB, Swine Flu, Bioterror - Headline Health https://t.co/4wRiSjs39m",1,usmexico border portal for tb swine flu bioterror headline health,65,10
9783,sunk,St. Louis,Too late anyway. She sunk her boat over the past several days. https://t.co/qWbw4XhCSa,1,too late anyway she sunk her boat over the past several days,60,12
4751,emergency,www.alvarycreatives.com,Queen Elizabeth speaks out on Harry and Meghan after emergency meeting https://t.co/bkISNQsVS8 https://t.co/LKLKU2Z2TP,0,queen elizabeth speaks out on harry and meghan after emergency meeting,70,11
7955,oil%20spill,,#ITrustBernie to hold fossil fuel companies accountable for their wrecking of our planet. He fought like hell to ensure we'd h…,0,itrustbernie to hold fossil fuel companies accountable for their wrecking of our planet he fought like hell to ensure wed h,123,21
3678,derailed,"Cleveland, Ohio",Fitting a targeting penalty derailed Clemson’s defense like it did OSU’s in the semi-final. How does it feel when i… https://t.co/vGwJjF9clx,0,fitting a targeting penalty derailed clemsons defense like it did osus in the semifinal how does it feel when i,111,20
8140,panicking,Manchester🐝,I can’t stop panicking about today 😫,0,i cant stop panicking about today,33,6
3641,derailed,,One of my busiest days and im currently stuck at Kings Cross due to derailed trains causing delays...am I just this… https://t.co/S5s57Bhbr3,1,one of my busiest days and im currently stuck at kings cross due to derailed trains causing delaysam i just this,112,21
6679,hostages,,I bet it did watching a peanut farmer trying to gain the release of… https://t.co/nxik5xUGu7,0,i bet it did watching a peanut farmer trying to gain the release of,67,14
5256,eyewitness,"Connecticut, USA",BREAKING NEWS: Four people found dead in Florida and there could be possible ties to Connecticut. The latest on tha… https://t.co/DkDS7LqagW,1,breaking news four people found dead in florida and there could be possible ties to connecticut the latest on tha,113,20
1934,bush%20fires,"England, United Kingdom 🏴󠁧󠁢","""Jimmy escaped the fires, but not the pain of devastating loss"" We don’t really have the capacity to grasp this much loss — no…",0,jimmy escaped the fires but not the pain of devastating loss we dont really have the capacity to grasp this much loss no,120,23
1707,buildings%20burning,NYC,Yeah that's def not cool. Unless it's Indiana. (Kidding.) I'm a little sensitive to that. My hometown for t… https://t.co/2S7kXLQgYA,0,yeah thats def not cool unless its indiana kidding im a little sensitive to that my hometown for t,98,19
4134,devastation,,peak devastation is kookheon following seungyoun on instagram but seungyoun not following him back&lt;/3 https://t.co/4OBc4…,0,peak devastation is kookheon following seungyoun on instagram but seungyoun not following him backlt,100,14
10274,tornado,"Katy, Texas",Preliminary tornado count up to 7 from last Friday's storms https://t.co/GHsW2dT6pb,1,preliminary tornado count up to from last fridays storms,56,9
807,bioterror,"Milano, Lombardia",A very interesting article and definitely something to consider!! https://t.co/5KKg7k6nPh,0,a very interesting article and definitely something to consider,63,9
7349,mass%20murderer,London,I wonder how it feels to be the daughter of a mass murderer ?,0,i wonder how it feels to be the daughter of a mass murderer,59,13
3580,derail,"Bay Area, CA","Love and support to #AncientRoots #Israel #Herbal #Medicine Conference, Feb 2020 in the #HolyLand https://t.co/pjF4GlKb1q",0,love and support to ancientroots israel herbal medicine conference feb in the holyland,86,13
6660,hostages,"Cardiff, Wales",Iran warns UK against 'any new mistake' after ambassador arrest I hope #Iran choose Diplomacy to move forward to pea…,0,iran warns uk against any new mistake after ambassador arrest i hope iran choose diplomacy to move forward to pea,113,20
5989,forest%20fires,,I say to those who are delaying action on climate change: Look at the blood-red sky and unbreathable air in Australia becau…,0,i say to those who are delaying action on climate change look at the bloodred sky and unbreathable air in australia becau,121,22
543,attack,Larrakia,"RT #FightExtremism ""An emboldened al-Shabab threatens to strike American targets around the world days after the So… https://t.co/wAfc8yVd5Z",1,rt fightextremism an emboldened alshabab threatens to strike american targets around the world days after the so,112,17
10042,terrorist,,Of course they are silent. They can't admit he made the right call nor give credit to the president for taken out a terroris…,0,of course they are silent they cant admit he made the right call nor give credit to the president for taken out a terroris,122,24
3431,demolish,"Chester, England","“Never demolish, never remove or replace, always add, transform, and reuse!” You only have to look at the way London is b…",0,never demolish never remove or replace always add transform and reuse you only have to look at the way london is b,114,22
1949,bush%20fires,,Australia fires: Aboriginal planners say the bush 'needs to burn' https://t.co/omtA1WI6HU,0,australia fires aboriginal planners say the bush needs to burn,62,10
5448,fatality,Across America,Name: Ceasar Weldon • City: North Charleston • Date: 12/15/15 • Cause of Death: Vehicle • Report: https://t.co/rONmqfMXfw,1,name ceasar weldon city north charleston date cause of death vehicle report,75,12
10638,upheaval,Planet Earth,"2019 was a year of major upheaval – and I did not renew the domain for the website. I am, however, making plans to… https://t.co/K3VmbIlaaO",0,was a year of major upheaval and i did not renew the domain for the website i am however making plans to,104,22
4582,dust%20storm,Kaliningrad,-Desert Locusts -Floods -Dust storm -Bats If these aren't signs that we are heading to murky waters am not sure wh… https://t.co/xa7Qc9pZqZ,0,desert locusts floods dust storm bats if these arent signs that we are heading to murky waters am not sure wh,109,21
9551,stretcher,,The length of the stretcher may vary from 1-4 inches.,0,the length of the stretcher may vary from inches,48,9
4143,disaster,"Mumbai, India",The world doesn't consider Indian Passport as strong as it used to six years ago. But why are we surprised? BJP Govt its…,0,the world doesnt consider indian passport as strong as it used to six years ago but why are we surprised bjp govt its,117,23
10250,thunderstorm,"Greenwood, Mississippi",One of the hardest-hit areas of he severe thunderstorm that raked across the Delta Saturday morning was the town of… https://t.co/gLpJa4q9i6,1,one of the hardesthit areas of he severe thunderstorm that raked across the delta saturday morning was the town of,114,20
10101,threat,seoul korea,"Because X1 is a REAL threat. Sold out showcase, most albums sold in a week by a rookie, etc. etc. They could have easily surpas…",0,because x is a real threat sold out showcase most albums sold in a week by a rookie etc etc they could have easily surpas,121,25
3621,derail,Californian,Abby Huntsman really flourishes as a panelist when Meghan McCain isn’t there to derail the conversation with Alt Right Trum…,0,abby huntsman really flourishes as a panelist when meghan mccain isnt there to derail the conversation with alt right trum,122,20
9187,sinkhole,,BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/GLuu7TJzmB,1,bbc news china sinkhole six killed as ground swallows bus,57,10
5800,flattened,Midwestern United States,I agree. For some reason her breasts have been flattened down in t… https://t.co/5DjXjUW1kP,0,i agree for some reason her breasts have been flattened down in t,65,13
162,airplane%20accident,#السعودية_العظمى,"Ooh look, NYT became a lawyer for the Iranian regime What a stupid newspaper, it’s now time, there are vi… https://t.co/SbfUCNkMpr",0,ooh look nyt became a lawyer for the iranian regime what a stupid newspaper its now time there are vi,101,20
849,bioterrorism,Pacific Northwest,That sandwich was bioterrorism.,0,that sandwich was bioterrorism,30,4
5474,fatality,Queen of Trolls,This for my girls 😌😏.. P.s. . im weak at the comments 😂 https://t.co/5loVwOpdi5,0,this for my girls ps im weak at the comments,44,10
3346,deluge,burritoblanket,sorry for the deluge again i've been wanting to say all that for at least 2 months and found the opportunity sdfjs,0,sorry for the deluge again ive been wanting to say all that for at least months and found the opportunity sdfjs,111,21
